date,temperature_max,temperature_min,temperature_mean,rainfall,wind_speed,apparent_temp,humidity,pressure,solar,year,month,day,doy,season,temp_class,rain_class,flood_risk,season_Winter,season_Summer,season_Southwest_Monsoon,season_Post-Monsoon,temperature_mean_7d_avg,temperature_mean_30d_avg,rainfall_7d_avg,rainfall_30d_avg,humidity_7d_avg,humidity_30d_avg,pm25,pm10,no2,so2,co,o3,aqi,aqi_class,aqi_7d_avg,health_risk,dengue_risk,heat_index,discomfort_index,rainfall_anomaly,uhi_score,pollution_severity,aqi_ordinal,season_code,health_risk_ordinal,flood_risk_ordinal,dengue_risk_ordinal,temp_class_ordinal,rain_class_ordinal,temperature_mean_lag1,temperature_mean_lag7,rainfall_lag1,rainfall_lag7,aqi_lag1,aqi_lag7,humidity_lag1,humidity_lag7
2016-04-05,34.1,20.3,27.5,0.0,12.7,27.4,32.56,970.0,7.4083,2016,4,5,96,Summer,Normal,No Rain,Low,0,1,0,0,27.37,26.87,0.0,0.04,38.06,43.56,45.3,76.8,36.6,8.0,1.46,46.9,49.0,Good,53.3,Moderate,Medium,26.86,22.68,-0.201,1.0,0.13,0,1,1,0,1,0,0,28.0,26.4,0.0,0.0,51.0,50.0,32.5,49.31
2016-04-06,33.1,21.5,27.5,0.0,10.2,28.3,40.81,970.0,6.9163,2016,4,6,97,Summer,Normal,No Rain,Low,0,1,0,0,27.46,26.98,0.0,0.04,37.39,43.38,42.4,73.9,37.4,8.7,1.64,47.5,47.0,Good,52.7,Moderate,Medium,27.29,23.27,-0.201,1.0,0.122,0,1,1,0,1,0,0,27.5,26.9,0.0,0.0,49.0,51.0,32.56,45.49
2016-04-07,33.9,21.7,28.0,0.0,14.7,29.6,43.32,970.0,6.7207,2016,4,7,98,Summer,Normal,No Rain,Low,0,1,0,0,27.59,27.1,0.0,0.04,37.06,43.3,52.4,89.5,43.8,10.5,1.38,28.5,54.0,Moderate,53.6,Moderate,Medium,27.9,23.79,-0.201,1.5,0.148,1,1,1,0,1,0,0,27.5,27.1,0.0,0.0,47.0,48.0,40.81,45.6
2016-04-08,32.8,22.3,27.6,1.7,14.6,29.8,46.89,970.0,6.1572,2016,4,8,99,Summer,Normal,Light,Medium,0,1,0,0,27.66,27.18,0.24,0.09,38.22,43.36,42.6,81.6,39.5,9.4,1.39,40.6,48.0,Good,52.0,Moderate,Medium,27.78,23.77,4.536,1.1,0.124,0,1,1,1,1,0,1,28.0,27.1,0.0,0.0,54.0,59.0,43.32,38.8
2016-04-09,31.9,23.3,27.0,0.5,9.2,29.6,51.01,970.0,5.5572,2016,4,9,100,Summer,Normal,Light,Medium,0,1,0,0,27.6,27.23,0.31,0.11,40.26,43.43,62.8,108.9,39.7,8.5,1.74,41.0,64.0,Moderate,53.0,Moderate,Medium,27.0,23.63,1.079,0.5,0.177,1,1,1,1,1,0,1,27.6,27.4,1.7,0.0,48.0,57.0,46.89,36.73
2016-04-10,32.7,22.7,27.7,0.1,8.7,30.1,43.85,970.0,6.1054,2016,4,10,101,Summer,Normal,Light,Low,0,1,0,0,27.61,27.28,0.33,0.11,41.56,43.52,40.7,67.1,43.8,7.1,1.42,43.6,45.0,Good,51.1,Moderate,Medium,27.66,23.62,-0.037,1.2,0.117,0,1,1,0,1,0,1,27.0,27.6,0.5,0.0,64.0,58.0,51.01,34.73
2016-04-11,35.1,22.1,28.8,0.0,13.2,30.2,38.34,970.0,6.5578,2016,4,11,102,Summer,Normal,No Rain,Low,0,1,0,0,27.73,27.36,0.33,0.11,42.4,43.28,51.8,97.8,35.1,10.4,1.18,39.4,55.0,Moderate,51.7,Moderate,Medium,28.27,23.95,-0.314,2.3,0.148,1,1,1,0,1,0,0,27.7,28.0,0.1,0.0,45.0,51.0,43.85,32.5
2016-04-12,35.6,22.8,29.2,0.0,11.2,30.9,35.93,970.0,6.919,2016,4,12,103,Summer,Normal,No Rain,Low,0,1,0,0,27.97,27.43,0.33,0.11,42.88,43.0,60.9,117.3,34.5,11.7,1.24,42.4,64.0,Moderate,53.9,Moderate,Medium,28.46,24.02,-0.304,2.7,0.173,1,1,1,0,1,0,0,28.8,27.5,0.0,0.0,55.0,49.0,38.34,32.56
2016-04-13,35.2,23.2,29.4,0.0,13.0,31.1,39.39,970.0,6.6494,2016,4,13,104,Summer,Normal,No Rain,Low,0,1,0,0,28.24,27.52,0.33,0.11,42.68,42.82,54.1,92.5,41.4,10.9,1.2,43.6,57.0,Moderate,55.3,Moderate,Medium,28.96,24.43,-0.304,2.9,0.154,1,1,1,0,1,0,0,29.2,27.5,0.0,0.0,64.0,47.0,35.93,40.81
2016-04-14,34.9,25.0,29.6,0.0,13.1,31.5,36.54,970.0,6.3427,2016,4,14,105,Summer,Normal,No Rain,Low,0,1,0,0,28.47,27.65,0.33,0.08,41.71,42.08,51.1,93.8,38.4,6.9,1.59,35.7,54.0,Moderate,55.3,Moderate,Medium,28.9,24.33,-0.239,3.1,0.145,1,1,1,0,1,0,0,29.4,28.0,0.0,0.0,57.0,54.0,39.39,43.32
2016-04-15,35.9,24.7,30.1,0.0,14.9,31.3,40.31,970.0,6.4579,2016,4,15,106,Summer,Hot,No Rain,Low,0,1,0,0,28.83,27.77,0.09,0.08,40.77,41.46,43.1,65.9,36.3,6.9,1.67,43.4,45.0,Good,54.9,Moderate,Medium,29.84,24.98,-0.239,3.6,0.122,0,1,1,0,1,1,0,29.6,27.6,0.0,1.7,54.0,48.0,36.54,46.89
2016-04-16,35.3,23.3,29.3,0.0,12.5,30.5,39.03,970.0,6.7145,2016,4,16,107,Summer,Normal,No Rain,Low,0,1,0,0,29.16,27.87,0.01,0.08,39.06,40.75,40.2,71.0,36.3,10.3,1.62,49.2,45.0,Good,52.1,Moderate,Medium,28.82,24.34,-0.239,2.8,0.116,0,1,1,0,1,0,0,30.1,27.0,0.0,0.5,45.0,64.0,40.31,51.01
2016-04-17,35.8,22.9,29.6,0.0,14.2,30.3,37.08,970.0,6.6454,2016,4,17,108,Summer,Normal,No Rain,Low,0,1,0,0,29.43,27.93,0.0,0.08,38.09,40.28,55.3,84.2,35.8,9.7,1.17,38.3,54.0,Moderate,53.4,Moderate,Medium,28.95,24.37,-0.239,3.1,0.154,1,1,1,0,1,0,0,29.3,27.7,0.0,0.1,45.0,45.0,39.03,43.85
2016-04-18,35.0,22.1,28.6,0.0,11.9,29.7,38.94,970.0,7.4863,2016,4,18,109,Summer,Normal,No Rain,Low,0,1,0,0,29.4,27.95,0.0,0.08,38.17,40.0,60.4,91.5,36.1,9.5,1.37,45.3,59.0,Moderate,54.0,Moderate,Medium,28.13,23.86,-0.239,2.1,0.168,1,1,1,0,1,0,0,29.6,28.8,0.0,0.0,54.0,55.0,37.08,38.34
2016-04-19,34.8,22.7,28.6,0.0,13.3,30.4,43.79,970.0,7.3567,2016,4,19,110,Summer,Normal,No Rain,Low,0,1,0,0,29.31,27.96,0.0,0.08,39.3,40.05,46.8,84.6,36.5,9.6,1.53,45.1,51.0,Moderate,52.1,Moderate,Medium,28.54,24.24,-0.239,2.1,0.134,1,1,1,0,1,0,0,28.6,29.2,0.0,0.0,59.0,64.0,38.94,35.93
2016-04-20,35.5,23.6,29.3,0.0,14.3,31.1,42.48,970.0,7.0351,2016,4,20,111,Summer,Normal,No Rain,Low,0,1,0,0,29.3,27.97,0.0,0.08,39.74,40.21,41.9,69.2,35.3,9.2,1.06,35.7,44.0,Good,50.3,Moderate,Medium,29.17,24.62,-0.239,2.8,0.119,0,1,1,0,1,0,0,28.6,29.4,0.0,0.0,51.0,57.0,43.79,39.39
2016-04-21,35.2,23.2,29.4,0.0,9.0,31.1,34.7,970.0,6.864,2016,4,21,112,Summer,Normal,No Rain,Low,0,1,0,0,29.27,28.0,0.0,0.08,39.48,40.15,32.7,61.2,38.7,10.4,1.58,43.1,39.0,Good,48.1,Moderate,Medium,28.55,24.05,-0.239,2.9,0.097,0,1,1,0,1,0,0,29.3,29.6,0.0,0.0,44.0,54.0,42.48,36.54
2016-04-22,33.9,23.0,28.6,0.4,13.0,30.7,39.29,970.0,7.1678,2016,4,22,113,Summer,Normal,Light,Low,0,1,0,0,29.06,28.03,0.06,0.09,39.33,40.14,43.0,83.8,39.5,12.4,1.56,44.6,49.0,Good,48.7,Moderate,Medium,28.16,23.89,0.953,2.1,0.125,0,1,1,0,1,0,1,29.4,30.1,0.0,0.0,39.0,45.0,34.7,40.31
2016-04-23,36.1,23.7,29.9,0.0,11.9,31.0,31.69,970.0,7.2905,2016,4,23,114,Summer,Normal,No Rain,Low,0,1,0,0,29.14,28.09,0.06,0.09,38.28,39.93,49.1,77.1,34.2,8.3,1.5,51.4,51.0,Moderate,49.6,Moderate,Medium,28.79,24.11,-0.277,3.4,0.139,1,1,1,0,1,0,0,28.6,29.3,0.4,0.0,49.0,45.0,39.29,39.03
2016-04-24,36.7,23.2,30.2,0.0,10.9,31.1,26.51,970.0,7.1556,2016,4,24,115,Summer,Hot,No Rain,Low,0,1,0,0,29.23,28.18,0.06,0.09,36.77,39.66,61.1,113.8,40.1,11.1,1.56,43.4,64.0,Moderate,51.0,Moderate,Medium,28.7,23.85,-0.277,3.7,0.173,1,1,1,0,1,1,0,29.9,29.6,0.0,0.0,51.0,54.0,31.69,37.08
2016-04-25,35.2,23.8,29.5,0.2,12.4,30.9,36.88,970.0,6.5436,2016,4,25,116,Summer,Normal,Light,Low,0,1,0,0,29.36,28.28,0.09,0.1,36.48,39.55,54.6,96.0,31.4,10.3,1.33,47.2,56.0,Moderate,50.6,Moderate,Medium,28.83,24.29,0.318,3.0,0.154,1,1,1,0,1,0,1,30.2,28.6,0.0,0.0,64.0,59.0,26.51,38.94
2016-04-26,35.5,24.0,29.8,0.0,13.8,30.6,44.75,970.0,6.6895,2016,4,26,117,Summer,Normal,No Rain,Low,0,1,0,0,29.53,28.4,0.09,0.1,36.61,39.75,52.0,81.0,38.5,6.6,1.14,41.9,53.0,Moderate,50.9,Moderate,Medium,30.03,25.15,-0.297,3.3,0.146,1,1,1,0,1,0,0,29.5,28.6,0.2,0.0,56.0,51.0,36.88,43.79
2016-04-27,35.8,21.2,28.6,0.0,12.9,29.0,43.03,970.0,7.3541,2016,4,27,118,Summer,Normal,No Rain,Low,0,1,0,0,29.43,28.48,0.09,0.1,36.69,39.68,47.1,86.0,38.7,8.8,1.64,47.0,52.0,Moderate,52.0,Moderate,Medium,28.47,24.18,-0.297,2.1,0.136,1,1,1,0,1,0,0,29.8,29.3,0.0,0.0,53.0,44.0,44.75,42.48
2016-04-28,35.6,21.9,28.7,0.0,12.7,29.3,43.09,970.0,7.5031,2016,4,28,119,Summer,Normal,No Rain,Low,0,1,0,0,29.33,28.55,0.09,0.1,37.89,39.47,45.8,82.7,36.2,10.2,1.36,49.9,50.0,Good,53.6,Moderate,Medium,28.58,24.26,-0.297,2.2,0.132,0,1,1,0,1,0,0,28.6,29.4,0.0,0.0,52.0,39.0,43.03,34.7
2016-04-29,35.5,22.2,29.0,0.0,12.2,29.3,34.64,970.0,7.4978,2016,4,29,120,Summer,Normal,No Rain,Low,0,1,0,0,29.39,28.62,0.03,0.1,37.23,39.11,59.7,105.0,36.7,14.5,1.22,37.4,61.0,Moderate,55.3,Moderate,Medium,28.17,23.79,-0.297,2.5,0.168,1,1,1,0,1,0,0,28.7,28.6,0.0,0.4,50.0,49.0,43.09,39.29
2016-04-30,35.7,22.5,29.1,0.0,15.6,29.5,32.66,970.0,7.4873,2016,4,30,121,Summer,Normal,No Rain,Low,0,1,0,0,29.27,28.69,0.03,0.1,37.37,38.68,51.3,100.7,35.6,8.7,1.38,46.4,56.0,Moderate,56.0,Moderate,Medium,28.12,23.69,-0.297,2.6,0.147,1,1,1,0,1,0,0,29.0,29.9,0.0,0.0,61.0,51.0,34.64,31.69
2016-05-01,35.5,23.3,29.6,0.0,11.8,30.3,37.61,970.0,7.7131,2016,5,1,122,Summer,Normal,No Rain,Low,0,1,0,0,29.19,28.77,0.03,0.1,38.95,38.64,35.2,61.9,34.5,8.9,1.38,48.5,40.0,Good,52.6,Moderate,Medium,29.0,24.42,-0.297,3.1,0.102,0,1,1,0,1,0,0,29.1,30.2,0.0,0.0,56.0,64.0,32.66,26.51
2016-05-02,35.2,23.6,28.7,2.1,11.9,30.5,38.12,970.0,6.9859,2016,5,2,123,Summer,Normal,Light,Low,0,1,0,0,29.07,28.82,0.3,0.17,39.13,38.68,45.2,90.2,36.5,11.0,1.23,45.2,51.0,Moderate,51.9,Moderate,Medium,28.16,23.87,3.956,2.2,0.131,1,1,1,0,1,0,1,29.6,29.5,0.0,0.2,40.0,56.0,37.61,36.88
2016-05-03,34.0,23.1,28.4,0.3,20.9,30.2,33.95,970.0,6.8604,2016,5,3,124,Summer,Normal,Light,Low,0,1,0,0,28.87,28.84,0.34,0.18,37.59,38.66,43.9,77.0,34.3,9.9,1.49,47.2,48.0,Good,51.1,Moderate,Medium,27.61,23.35,0.253,1.9,0.126,0,1,1,0,1,0,1,28.7,29.8,2.1,0.0,51.0,53.0,38.12,44.75
2016-05-04,34.6,23.0,27.9,1.4,12.1,30.5,38.4,970.0,6.821,2016,5,4,125,Summer,Normal,Light,Low,0,1,0,0,28.77,28.84,0.54,0.22,36.92,38.85,46.1,71.8,41.1,7.6,1.83,49.8,49.0,Good,50.7,Moderate,Medium,27.48,23.36,2.198,1.4,0.131,0,1,1,0,1,0,1,28.4,28.6,0.3,0.0,48.0,52.0,33.95,43.03
2016-05-05,34.2,22.8,27.5,2.4,5.5,30.4,43.56,970.0,5.6182,2016,5,5,126,Summer,Normal,Light,Low,0,1,0,0,28.6,28.84,0.89,0.3,36.99,39.22,53.8,93.4,28.1,6.7,1.04,39.3,54.0,Moderate,51.3,Moderate,Medium,27.46,23.46,3.155,1.0,0.151,1,1,1,0,1,0,1,27.9,28.7,1.4,0.0,49.0,50.0,38.4,43.09
2016-05-06,31.9,22.9,26.1,11.0,10.6,29.3,58.02,970.0,5.8481,2016,5,6,127,Summer,Normal,Moderate,Medium,0,1,0,0,28.19,28.79,2.46,0.67,40.33,39.79,49.1,78.2,36.0,6.4,1.05,48.1,51.0,Moderate,49.9,Moderate,High,26.1,23.42,5.014,0.0,0.139,1,1,1,1,2,0,2,27.5,29.0,2.4,0.0,54.0,61.0,43.56,34.64
2016-05-07,32.1,21.6,25.4,6.2,10.6,28.9,70.01,970.0,6.5846,2016,5,7,128,Summer,Normal,Light,Medium,0,1,0,0,27.66,28.71,3.34,0.88,45.67,40.68,49.4,88.8,28.9,11.9,1.66,52.2,53.0,Moderate,49.4,Moderate,Medium,25.4,23.6,2.326,0.0,0.141,1,1,1,1,1,0,1,26.1,29.1,11.0,0.0,51.0,56.0,58.02,32.66
2016-05-08,31.5,21.9,25.3,7.0,11.0,28.7,72.61,970.0,5.5601,2016,5,8,129,Summer,Normal,Light,Medium,0,1,0,0,27.04,28.63,4.34,1.05,50.67,41.54,59.1,109.1,32.2,8.1,1.55,44.2,61.0,Moderate,52.4,Moderate,Medium,25.3,23.67,2.337,0.0,0.167,1,1,1,1,1,0,1,25.4,29.6,6.2,0.0,53.0,40.0,70.01,37.61
2016-05-09,31.7,21.0,25.8,1.3,15.3,28.6,60.65,970.0,6.8935,2016,5,9,130,Summer,Normal,Light,Medium,0,1,0,0,26.63,28.59,4.23,1.08,53.89,41.86,45.0,78.1,34.2,14.9,1.77,43.2,48.0,Good,52.0,Moderate,Medium,25.8,23.35,0.087,0.0,0.128,0,1,1,1,1,0,1,25.3,28.7,7.0,2.1,61.0,51.0,72.61,38.12
2016-05-10,31.2,21.5,25.7,6.0,12.4,28.7,63.13,970.0,6.6206,2016,5,10,131,Summer,Normal,Light,Medium,0,1,0,0,26.24,28.52,5.04,1.28,58.05,42.5,62.9,97.5,41.9,9.1,1.82,43.2,62.0,Moderate,54.0,Moderate,Medium,25.7,23.43,1.757,0.0,0.175,1,1,1,1,1,0,1,25.8,28.4,1.3,0.3,48.0,48.0,60.65,33.95
2016-05-11,31.0,20.9,26.0,0.1,7.9,28.6,60.48,970.0,5.9071,2016,5,11,132,Summer,Normal,Light,Medium,0,1,0,0,25.97,28.43,4.86,1.28,61.21,43.24,45.2,78.4,41.1,11.7,1.54,48.0,50.0,Good,54.1,Moderate,Medium,26.0,23.5,-0.439,0.0,0.13,0,1,1,1,1,0,1,25.7,27.9,6.0,1.4,62.0,49.0,63.13,38.4
2016-05-12,31.4,22.1,26.4,1.6,8.8,29.2,57.22,970.0,5.719,2016,5,12,133,Summer,Normal,Light,Medium,0,1,0,0,25.81,28.34,4.74,1.33,63.16,43.95,50.5,77.8,36.8,7.8,1.06,53.6,52.0,Moderate,53.9,Moderate,Medium,26.4,23.6,0.1,0.0,0.143,1,1,1,1,1,0,1,26.0,27.5,0.1,2.4,50.0,54.0,60.48,43.56
2016-05-13,32.8,21.6,27.0,0.0,9.2,30.1,58.24,970.0,6.8107,2016,5,13,134,Summer,Normal,No Rain,Medium,0,1,0,0,25.94,28.26,3.17,1.33,63.19,44.58,47.9,88.2,36.8,10.5,1.44,57.0,53.0,Moderate,54.1,Moderate,Medium,27.0,24.13,-0.498,0.5,0.138,1,1,1,1,1,0,0,26.4,26.1,1.6,11.0,52.0,51.0,57.22,58.02
2016-05-14,32.8,22.6,26.6,4.2,10.5,30.0,56.97,970.0,5.9318,2016,5,14,135,Summer,Normal,Light,Medium,0,1,0,0,26.11,28.16,2.89,1.47,61.33,45.26,50.8,96.2,40.6,13.0,1.26,54.5,57.0,Moderate,54.7,Moderate,Medium,26.6,23.74,1.005,0.1,0.147,1,1,1,1,1,0,1,27.0,25.4,0.0,6.2,53.0,53.0,58.24,70.01
2016-05-15,34.2,22.2,27.8,0.0,12.5,30.3,54.25,970.0,6.528,2016,5,15,136,Summer,Normal,No Rain,Medium,0,1,0,0,26.47,28.08,1.89,1.47,58.71,45.73,53.0,105.0,41.0,9.5,1.48,45.0,59.0,Moderate,54.4,Moderate,Medium,28.6,24.45,-0.543,1.3,0.153,1,1,1,1,1,0,0,26.6,25.3,4.2,7.0,57.0,61.0,56.97,72.61
2016-05-16,31.9,22.8,26.2,0.6,7.8,28.9,57.77,970.0,2.3316,2016,5,16,137,Summer,Normal,Light,Medium,0,1,0,0,26.53,27.98,1.79,1.49,58.29,46.35,52.9,83.3,34.2,8.0,1.17,42.4,53.0,Moderate,55.1,Moderate,Medium,26.2,23.48,-0.33,0.0,0.148,1,1,1,1,1,0,1,27.8,25.8,0.0,1.3,59.0,48.0,54.25,60.65
2016-05-17,29.7,22.1,25.0,1.2,13.3,27.6,59.72,970.0,2.7566,2016,5,17,138,Summer,Normal,Light,Medium,0,1,0,0,26.43,27.82,1.1,1.53,57.81,47.11,44.6,78.8,39.2,9.4,1.49,39.1,48.0,Good,53.1,Moderate,Medium,25.0,22.67,-0.124,0.0,0.128,0,1,1,1,1,0,1,26.2,25.7,0.6,6.0,53.0,62.0,57.77,63.13
2016-05-18,26.4,21.5,23.2,16.7,18.5,25.9,75.04,970.0,2.3921,2016,5,18,139,Summer,Normal,Moderate,Medium,0,1,0,0,26.03,27.64,3.47,2.09,59.89,48.31,42.0,75.0,32.7,9.7,1.53,49.0,46.0,Good,52.6,Moderate,Medium,23.2,22.01,3.801,0.0,0.121,0,1,1,1,1,0,2,25.0,26.0,1.2,0.1,48.0,50.0,59.72,60.48
2016-05-19,28.7,21.2,24.0,6.1,18.2,26.1,84.32,970.0,4.8175,2016,5,19,140,Summer,Normal,Light,Medium,0,1,0,0,25.69,27.49,4.11,2.29,63.76,49.66,67.4,132.2,34.9,8.2,1.42,61.5,72.0,Moderate,55.4,Moderate,Low,24.0,23.18,0.979,0.0,0.192,1,1,1,1,0,0,1,23.2,26.4,16.7,1.6,46.0,52.0,75.04,57.22
2016-05-20,27.6,21.3,24.3,2.5,22.9,26.0,74.2,970.0,5.5675,2016,5,20,141,Summer,Normal,Light,Medium,0,1,0,0,25.3,27.32,4.47,2.38,66.04,50.72,46.5,84.4,38.9,13.5,1.46,47.9,51.0,Moderate,55.1,Moderate,Low,24.3,22.91,0.032,0.0,0.134,1,1,1,1,0,0,1,24.0,27.0,6.1,0.0,72.0,53.0,84.32,58.24
2016-05-21,32.2,21.9,26.4,0.0,20.2,27.8,70.94,970.0,6.7625,2016,5,21,142,Summer,Normal,No Rain,Medium,0,1,0,0,25.27,27.22,3.87,2.38,68.03,51.92,54.8,86.2,33.9,10.2,1.54,48.6,55.0,Moderate,54.9,Moderate,Medium,26.4,24.5,-0.615,0.0,0.154,1,1,1,1,1,0,0,24.3,26.6,2.5,4.2,51.0,57.0,74.2,56.97
2016-05-22,32.8,21.0,26.6,0.0,16.6,28.1,67.03,970.0,7.2305,2016,5,22,143,Summer,Normal,No Rain,Medium,0,1,0,0,25.1,27.16,3.87,2.36,69.86,52.85,38.6,66.4,35.1,12.7,1.17,46.7,43.0,Good,52.6,Moderate,Medium,26.6,24.41,-0.61,0.1,0.112,0,1,1,1,1,0,0,26.4,27.8,0.0,0.0,55.0,59.0,70.94,54.25
2016-05-23,33.1,21.5,27.0,0.0,18.0,28.4,63.41,970.0,7.2984,2016,5,23,144,Summer,Normal,No Rain,Medium,0,1,0,0,25.21,27.06,3.79,2.36,70.67,53.91,47.9,87.6,29.9,12.3,1.43,49.7,52.0,Moderate,52.4,Moderate,Medium,27.0,24.48,-0.61,0.5,0.137,1,1,1,1,1,0,0,26.6,26.2,0.0,0.6,43.0,53.0,67.03,57.77
2016-05-24,32.9,21.3,26.9,0.0,17.0,28.2,61.68,970.0,7.5336,2016,5,24,145,Summer,Normal,No Rain,Medium,0,1,0,0,25.49,26.95,3.61,2.36,70.95,55.08,49.0,90.7,38.3,13.6,1.33,43.8,53.0,Moderate,53.1,Moderate,Medium,26.9,24.29,-0.61,0.4,0.14,1,1,1,1,1,0,0,27.0,25.0,0.0,1.2,52.0,48.0,63.41,59.72
2016-05-25,32.8,21.8,26.7,0.0,19.1,28.2,62.31,970.0,7.4148,2016,5,25,146,Summer,Normal,No Rain,Medium,0,1,0,0,25.99,26.86,1.23,2.36,69.13,55.93,53.2,102.8,33.0,7.6,1.63,48.6,57.0,Moderate,54.7,Moderate,Medium,26.7,24.17,-0.608,0.2,0.152,1,1,1,1,1,0,0,26.9,23.2,0.0,16.7,53.0,46.0,61.68,75.04
2016-05-26,32.8,21.3,27.0,0.0,14.0,28.8,65.37,970.0,7.2391,2016,5,26,147,Summer,Normal,No Rain,Medium,0,1,0,0,26.41,26.76,0.36,2.36,66.42,56.61,30.8,49.0,33.2,11.4,1.55,45.5,35.0,Good,49.4,Moderate,Medium,27.0,24.62,-0.608,0.5,0.09,0,1,1,1,1,0,0,26.7,24.0,0.0,6.1,57.0,72.0,62.31,84.32
2016-05-27,32.8,22.0,26.3,4.6,13.6,28.5,61.71,970.0,6.3089,2016,5,27,148,Summer,Normal,Light,Medium,0,1,0,0,26.7,26.69,0.66,2.51,64.64,57.24,51.1,100.9,41.9,9.1,1.21,49.4,57.0,Moderate,50.3,Moderate,Medium,26.3,23.81,0.54,0.0,0.148,1,1,1,1,1,0,1,27.0,24.3,0.0,2.5,35.0,51.0,65.37,74.2
2016-05-28,31.8,21.7,25.7,7.8,16.0,28.1,74.11,970.0,6.426,2016,5,28,149,Summer,Normal,Moderate,Medium,0,1,0,0,26.6,26.59,1.77,2.77,65.09,58.27,41.9,64.0,33.8,9.9,1.53,46.9,44.0,Good,48.7,Moderate,Medium,25.7,24.11,1.271,0.0,0.119,0,1,1,1,1,0,2,26.3,26.4,4.6,0.0,57.0,55.0,61.71,70.94
2016-05-29,28.3,21.5,24.1,4.5,17.0,26.3,70.28,970.0,5.9705,2016,5,29,150,Summer,Normal,Light,Medium,0,1,0,0,26.24,26.42,2.41,2.92,65.55,59.46,52.2,103.9,39.5,8.0,1.7,49.6,58.0,Moderate,50.9,Moderate,Low,24.1,22.53,0.401,0.0,0.151,1,1,1,1,0,0,1,25.7,26.6,7.8,0.0,44.0,43.0,74.11,67.03
2016-05-30,29.8,21.4,24.9,3.7,15.7,27.0,69.54,970.0,6.5186,2016,5,30,151,Summer,Normal,Light,Medium,0,1,0,0,25.94,26.28,2.94,3.04,66.43,60.69,42.6,82.3,40.9,14.8,1.46,42.4,49.0,Good,50.4,Moderate,Low,24.9,23.16,0.168,0.0,0.124,0,1,1,1,0,0,1,24.1,27.0,4.5,0.0,58.0,52.0,70.28,63.41
2016-05-31,30.1,20.8,24.5,13.1,13.7,27.3,65.46,970.0,5.7936,2016,5,31,152,Summer,Normal,Moderate,Medium,0,1,0,0,25.6,26.11,4.81,3.48,66.97,61.62,43.9,80.4,40.2,8.7,1.27,52.4,50.0,Good,50.0,Moderate,Medium,24.5,22.6,2.257,0.0,0.128,0,1,1,1,1,0,2,24.9,26.9,3.7,0.0,49.0,53.0,69.54,61.68
2016-06-01,30.4,21.1,24.7,14.8,12.4,27.7,79.49,970.0,6.2566,2016,6,1,153,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,25.31,25.98,6.93,3.9,69.42,63.0,44.4,82.9,32.8,10.7,0.98,51.9,49.0,Good,48.9,Moderate,Medium,24.7,23.55,2.306,0.0,0.128,0,2,1,1,1,0,2,24.5,26.7,13.1,0.0,50.0,57.0,65.46,62.31
2016-06-02,28.5,21.1,24.0,6.7,13.8,26.8,80.9,970.0,4.9205,2016,6,2,154,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,24.89,25.83,7.89,4.12,71.64,64.56,38.9,59.8,32.1,6.8,0.75,45.5,41.0,Good,49.7,Moderate,Low,24.0,23.0,0.549,0.0,0.111,0,2,1,1,0,0,1,24.7,27.0,14.8,0.0,49.0,35.0,79.49,65.37
2016-06-03,29.2,21.1,24.2,15.2,13.6,27.4,72.6,970.0,6.2453,2016,6,3,155,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,24.59,25.71,9.4,4.58,73.2,65.7,43.0,65.3,30.1,8.9,1.52,44.2,44.0,Good,47.9,Moderate,Medium,24.2,22.74,2.088,0.0,0.121,0,2,1,1,1,0,2,24.0,26.3,6.7,4.6,41.0,57.0,80.9,61.71
2016-06-04,28.4,21.2,23.9,12.6,18.1,26.7,73.63,970.0,4.9534,2016,6,4,156,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,24.33,25.59,10.09,4.92,73.13,66.7,37.9,58.9,26.8,11.5,0.91,40.7,39.0,Good,47.1,Moderate,Medium,23.9,22.54,1.457,0.0,0.107,0,2,1,1,1,0,2,24.2,25.7,15.2,7.8,44.0,44.0,72.6,74.11
2016-06-05,28.3,21.0,23.5,16.4,15.0,26.3,71.08,970.0,5.2042,2016,6,5,157,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,24.24,25.5,11.79,5.1,73.24,67.14,33.5,51.7,36.9,10.1,0.99,41.1,37.0,Good,44.1,Moderate,Medium,23.5,22.07,2.029,0.0,0.097,0,2,1,1,1,0,2,23.9,24.1,12.6,4.5,39.0,58.0,73.63,70.28
2016-06-06,28.4,20.7,23.9,3.6,17.0,26.1,78.04,970.0,6.5167,2016,6,6,158,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,24.1,25.45,11.77,5.01,74.46,67.41,53.4,94.8,36.5,7.5,1.27,45.0,56.0,Moderate,45.1,Moderate,Low,23.9,22.76,-0.253,0.0,0.152,1,2,1,1,0,0,1,23.5,24.9,16.4,3.7,37.0,49.0,71.08,69.54
