date,temperature_max,temperature_min,temperature_mean,rainfall,wind_speed,apparent_temp,humidity,pressure,solar,year,month,day,doy,season
2018-06-05,27.0,20.5,23.4,5.3,16.6,25.8,72.43,970.0,5.8022,2018,6,5,156,Southwest Monsoon
2018-06-06,28.2,20.5,23.9,4.9,20.1,26.4,70.47,970.0,6.1202,2018,6,6,157,Southwest Monsoon
2018-06-07,27.5,20.4,23.3,4.7,24.7,24.5,79.4,970.0,4.9476,2018,6,7,158,Southwest Monsoon
2018-06-08,25.7,20.8,23.0,1.7,33.7,23.2,77.87,970.0,3.0746,2018,6,8,159,Southwest Monsoon
2018-06-09,26.5,20.7,22.8,11.9,31.3,23.3,76.37,970.0,3.4718,2018,6,9,160,Southwest Monsoon
2018-06-10,26.0,20.9,22.8,7.8,30.5,23.7,77.86,970.0,4.2787,2018,6,10,161,Southwest Monsoon
2018-06-11,27.0,21.4,23.7,1.7,27.7,24.4,79.27,970.0,3.8957,2018,6,11,162,Southwest Monsoon
2018-06-12,27.5,21.4,23.8,2.0,29.4,24.6,78.68,970.0,4.4926,2018,6,12,163,Southwest Monsoon
2018-06-13,27.4,21.3,23.7,1.9,25.7,24.8,78.4,970.0,4.7364,2018,6,13,164,Southwest Monsoon
2018-06-14,27.3,20.6,22.9,5.0,18.2,24.7,70.04,970.0,3.678,2018,6,14,165,Southwest Monsoon
2018-06-15,27.8,20.0,23.2,1.8,18.2,25.0,69.1,970.0,5.7634,2018,6,15,166,Southwest Monsoon
2018-06-16,27.7,19.9,23.4,2.6,20.5,24.9,63.8,970.0,6.0929,2018,6,16,167,Southwest Monsoon
2018-06-17,28.0,20.0,23.5,0.1,24.5,24.6,67.28,970.0,5.3717,2018,6,17,168,Southwest Monsoon
2018-06-18,27.5,19.2,22.9,2.7,22.3,23.9,72.61,970.0,6.0586,2018,6,18,169,Southwest Monsoon
2018-06-19,28.0,19.4,23.0,0.9,27.1,23.5,77.62,970.0,5.7286,2018,6,19,170,Southwest Monsoon
2018-06-20,27.5,20.2,23.0,1.2,27.2,23.6,77.89,970.0,5.2886,2018,6,20,171,Southwest Monsoon
2018-06-21,25.5,20.1,22.0,7.9,27.4,23.2,75.01,970.0,4.9968,2018,6,21,172,Southwest Monsoon
2018-06-22,27.4,19.4,22.7,0.9,21.3,23.6,74.32,970.0,4.5401,2018,6,22,173,Southwest Monsoon
2018-06-23,26.5,20.0,22.7,1.9,18.9,23.9,77.34,970.0,4.771,2018,6,23,174,Southwest Monsoon
2018-06-24,27.1,19.5,22.6,2.8,22.7,24.0,72.03,970.0,5.2637,2018,6,24,175,Southwest Monsoon
2018-06-25,26.5,19.9,22.4,5.5,22.3,23.5,70.68,970.0,5.0242,2018,6,25,176,Southwest Monsoon
2018-06-26,25.8,19.9,22.5,0.7,27.8,22.8,74.39,970.0,5.0102,2018,6,26,177,Southwest Monsoon
2018-06-27,26.6,19.6,22.2,5.3,28.7,22.8,78.46,970.0,3.6053,2018,6,27,178,Southwest Monsoon
2018-06-28,24.2,19.8,21.2,7.6,23.7,22.4,77.71,970.0,4.2362,2018,6,28,179,Southwest Monsoon
2018-06-29,25.5,19.5,22.0,3.3,18.4,23.9,73.2,970.0,4.855,2018,6,29,180,Southwest Monsoon
2018-06-30,27.0,19.6,22.7,6.8,14.5,25.0,66.08,970.0,5.8025,2018,6,30,181,Southwest Monsoon
2018-07-01,27.0,19.2,22.9,0.6,12.8,25.1,68.32,970.0,5.5598,2018,7,1,182,Southwest Monsoon
2018-07-02,27.4,19.5,22.6,5.1,16.9,24.6,73.49,970.0,6.0142,2018,7,2,183,Southwest Monsoon
2018-07-03,26.9,19.8,22.8,0.5,20.9,23.9,77.81,970.0,5.4682,2018,7,3,184,Southwest Monsoon
2018-07-04,27.0,19.0,23.0,0.3,23.1,23.6,72.97,970.0,5.5802,2018,7,4,185,Southwest Monsoon
2018-07-05,28.0,18.8,23.0,0.5,26.0,23.3,71.0,970.0,6.6924,2018,7,5,186,Southwest Monsoon
2018-07-06,26.6,19.4,22.2,4.4,26.0,22.8,76.58,970.0,4.2382,2018,7,6,187,Southwest Monsoon
2018-07-07,22.2,19.7,20.8,33.7,20.2,22.1,78.98,970.0,3.1032,2018,7,7,188,Southwest Monsoon
2018-07-08,24.0,19.8,21.7,4.2,21.2,22.7,75.7,970.0,3.3118,2018,7,8,189,Southwest Monsoon
2018-07-09,26.0,19.7,22.3,6.5,28.8,23.5,75.52,970.0,4.6138,2018,7,9,190,Southwest Monsoon
2018-07-10,25.8,19.9,22.0,5.4,25.0,22.9,73.86,970.0,3.9382,2018,7,10,191,Southwest Monsoon
2018-07-11,25.2,19.6,21.7,5.0,29.6,22.2,79.96,970.0,3.7656,2018,7,11,192,Southwest Monsoon
2018-07-12,26.8,19.1,22.2,4.1,30.7,21.9,75.65,970.0,4.1059,2018,7,12,193,Southwest Monsoon
2018-07-13,24.2,20.3,21.6,5.4,29.2,22.0,79.41,970.0,4.0502,2018,7,13,194,Southwest Monsoon
2018-07-14,25.6,20.0,22.6,3.1,31.5,22.4,79.0,970.0,3.967,2018,7,14,195,Southwest Monsoon
2018-07-15,26.1,20.5,23.0,0.7,33.7,22.5,74.59,970.0,4.5593,2018,7,15,196,Southwest Monsoon
2018-07-16,26.4,20.9,22.8,2.1,34.6,22.3,77.77,970.0,4.0512,2018,7,16,197,Southwest Monsoon
2018-07-17,26.9,20.5,23.1,1.4,33.8,22.5,74.1,970.0,4.1897,2018,7,17,198,Southwest Monsoon
2018-07-18,26.9,20.5,23.0,4.5,29.6,23.0,75.14,970.0,4.7995,2018,7,18,199,Southwest Monsoon
2018-07-19,27.1,20.5,22.7,2.4,29.9,22.9,74.64,970.0,3.4128,2018,7,19,200,Southwest Monsoon
2018-07-20,25.8,20.2,22.4,1.3,32.4,22.2,74.61,970.0,3.9658,2018,7,20,201,Southwest Monsoon
2018-07-21,26.5,20.3,22.9,1.6,30.7,22.4,75.11,970.0,3.4495,2018,7,21,202,Southwest Monsoon
2018-07-22,27.0,20.0,23.1,0.7,31.7,22.8,70.41,970.0,4.5924,2018,7,22,203,Southwest Monsoon
2018-07-23,26.4,19.9,22.5,4.2,27.2,23.1,73.7,970.0,4.1155,2018,7,23,204,Southwest Monsoon
2018-07-24,26.5,19.8,22.1,11.0,21.0,23.5,76.85,970.0,4.3498,2018,7,24,205,Southwest Monsoon
2018-07-25,27.4,19.3,22.9,1.3,22.8,23.9,74.43,970.0,4.5358,2018,7,25,206,Southwest Monsoon
2018-07-26,27.7,20.2,23.3,0.9,22.4,24.5,72.1,970.0,4.2485,2018,7,26,207,Southwest Monsoon
2018-07-27,27.2,19.5,22.5,6.0,24.3,23.5,72.47,970.0,4.0718,2018,7,27,208,Southwest Monsoon
2018-07-28,26.3,19.8,22.7,6.0,24.9,23.9,73.18,970.0,4.1717,2018,7,28,209,Southwest Monsoon
2018-07-29,27.6,19.9,23.4,1.6,22.7,24.8,74.29,970.0,4.0262,2018,7,29,210,Southwest Monsoon
2018-07-30,28.0,19.2,23.4,1.4,20.3,24.6,74.92,970.0,4.6793,2018,7,30,211,Southwest Monsoon
2018-07-31,25.8,19.7,22.5,1.8,24.7,23.5,79.31,970.0,3.947,2018,7,31,212,Southwest Monsoon
2018-08-01,26.5,19.4,22.4,2.1,24.2,22.8,76.81,970.0,4.4899,2018,8,1,213,Southwest Monsoon
2018-08-02,27.8,19.1,23.2,0.7,25.6,24.0,73.62,970.0,5.022,2018,8,2,214,Southwest Monsoon
2018-08-03,26.9,19.4,22.9,0.5,21.3,23.8,72.98,970.0,4.3212,2018,8,3,215,Southwest Monsoon
2018-08-04,26.4,18.6,22.5,1.5,21.7,23.3,75.12,970.0,4.7198,2018,8,4,216,Southwest Monsoon
2018-08-05,27.8,19.3,23.0,1.0,25.5,23.3,71.19,970.0,4.7098,2018,8,5,217,Southwest Monsoon
2018-08-06,26.6,19.0,22.5,1.3,28.9,22.3,71.98,970.0,5.2678,2018,8,6,218,Southwest Monsoon
2018-08-07,26.4,19.6,21.7,5.4,26.4,22.0,75.97,970.0,3.8006,2018,8,7,219,Southwest Monsoon
2018-08-08,26.0,19.9,21.9,3.1,28.1,22.4,75.63,970.0,4.321,2018,8,8,220,Southwest Monsoon
2018-08-09,27.3,19.2,22.3,1.2,24.6,23.2,73.59,970.0,5.0189,2018,8,9,221,Southwest Monsoon
2018-08-10,26.5,19.2,21.7,4.9,23.5,22.4,78.16,970.0,3.9293,2018,8,10,222,Southwest Monsoon
2018-08-11,23.4,19.4,21.1,5.7,25.3,21.4,74.99,970.0,2.8817,2018,8,11,223,Southwest Monsoon
2018-08-12,23.1,19.5,20.8,12.0,27.0,21.2,78.69,970.0,3.4003,2018,8,12,224,Southwest Monsoon
2018-08-13,25.1,19.0,21.3,10.4,33.5,21.0,71.62,970.0,3.7553,2018,8,13,225,Southwest Monsoon
2018-08-14,25.8,19.1,21.3,30.4,27.8,21.9,81.91,970.0,3.5657,2018,8,14,226,Southwest Monsoon
2018-08-15,24.1,20.0,21.2,8.5,25.5,22.0,83.4,970.0,3.6158,2018,8,15,227,Southwest Monsoon
2018-08-16,24.5,19.5,21.8,3.2,32.0,21.5,76.91,970.0,3.3806,2018,8,16,228,Southwest Monsoon
2018-08-17,26.6,20.5,23.0,1.2,32.7,22.5,71.87,970.0,4.0334,2018,8,17,229,Southwest Monsoon
2018-08-18,26.8,19.5,22.5,1.4,31.6,21.9,72.26,970.0,4.0846,2018,8,18,230,Southwest Monsoon
2018-08-19,25.6,20.1,22.5,3.1,29.2,22.6,69.7,970.0,3.5366,2018,8,19,231,Southwest Monsoon
2018-08-20,26.6,19.8,22.3,1.4,29.7,22.1,71.55,970.0,4.3541,2018,8,20,232,Southwest Monsoon
2018-08-21,26.8,19.4,22.6,0.1,28.2,22.4,69.62,970.0,4.999,2018,8,21,233,Southwest Monsoon
2018-08-22,27.1,19.0,22.7,0.5,24.9,23.1,69.13,970.0,5.1019,2018,8,22,234,Southwest Monsoon
2018-08-23,27.8,19.1,22.6,2.1,22.7,23.1,71.71,970.0,4.8758,2018,8,23,235,Southwest Monsoon
2018-08-24,26.5,19.2,22.2,2.1,21.7,23.1,75.28,970.0,4.8149,2018,8,24,236,Southwest Monsoon
2018-08-25,26.2,18.6,22.6,0.2,20.9,23.3,75.23,970.0,4.9306,2018,8,25,237,Southwest Monsoon
2018-08-26,26.2,18.8,21.7,6.6,20.6,22.7,72.47,970.0,4.5958,2018,8,26,238,Southwest Monsoon
2018-08-27,26.2,18.1,21.2,9.8,23.2,22.0,73.01,970.0,3.3838,2018,8,27,239,Southwest Monsoon
2018-08-28,27.2,18.5,21.9,2.5,20.5,23.2,73.34,970.0,4.7146,2018,8,28,240,Southwest Monsoon
2018-08-29,27.1,18.6,21.9,3.4,20.3,23.2,72.7,970.0,4.3702,2018,8,29,241,Southwest Monsoon
2018-08-30,26.1,18.6,22.0,0.5,21.3,23.3,72.65,970.0,4.9301,2018,8,30,242,Southwest Monsoon
2018-08-31,27.0,19.1,22.1,13.2,19.2,23.6,71.66,970.0,5.1845,2018,8,31,243,Southwest Monsoon
2018-09-01,26.5,18.8,22.5,0.2,17.9,23.7,72.74,970.0,5.4478,2018,9,1,244,Southwest Monsoon
2018-09-02,27.2,18.9,22.8,0.9,15.9,24.4,66.87,970.0,5.3474,2018,9,2,245,Southwest Monsoon
2018-09-03,27.1,18.0,22.5,0.0,16.9,23.4,69.67,970.0,7.0262,2018,9,3,246,Southwest Monsoon
2018-09-04,27.6,17.4,22.6,0.0,17.4,23.9,65.54,970.0,7.2401,2018,9,4,247,Southwest Monsoon
2018-09-05,26.8,18.5,22.6,0.1,16.9,23.7,67.84,970.0,6.2153,2018,9,5,248,Southwest Monsoon
2018-09-06,28.0,18.3,22.7,0.4,21.7,23.4,66.49,970.0,5.7614,2018,9,6,249,Southwest Monsoon
2018-09-07,27.5,18.1,22.5,1.0,20.8,23.1,66.33,970.0,5.76,2018,9,7,250,Southwest Monsoon
2018-09-08,27.4,17.8,22.7,0.9,17.5,23.6,65.75,970.0,6.3974,2018,9,8,251,Southwest Monsoon
2018-09-09,27.6,18.2,23.3,1.3,10.4,25.5,66.03,970.0,6.5568,2018,9,9,252,Southwest Monsoon
2018-09-10,27.8,18.9,23.3,3.8,6.6,25.6,69.43,970.0,4.2362,2018,9,10,253,Southwest Monsoon
2018-09-11,27.7,19.3,23.0,14.0,10.0,26.3,68.42,970.0,5.8572,2018,9,11,254,Southwest Monsoon
2018-09-12,28.4,19.0,23.4,7.1,14.6,26.5,75.29,970.0,6.2635,2018,9,12,255,Southwest Monsoon
2018-09-13,27.6,20.3,23.5,1.7,12.6,26.4,62.4,970.0,5.4698,2018,9,13,256,Southwest Monsoon
2018-09-14,29.1,19.6,23.3,4.1,13.3,26.5,63.7,970.0,5.959,2018,9,14,257,Southwest Monsoon
2018-09-15,28.9,19.8,23.5,5.9,10.1,26.7,74.0,970.0,5.5548,2018,9,15,258,Southwest Monsoon
2018-09-16,27.4,20.2,23.1,5.2,12.2,25.6,80.16,970.0,5.4826,2018,9,16,259,Southwest Monsoon
2018-09-17,26.0,19.9,22.3,1.1,18.2,23.6,79.95,970.0,5.1017,2018,9,17,260,Southwest Monsoon
2018-09-18,27.4,19.0,23.1,0.2,19.2,24.0,75.89,970.0,6.0355,2018,9,18,261,Southwest Monsoon
2018-09-19,26.6,19.0,22.3,0.2,20.1,22.9,73.37,970.0,4.8358,2018,9,19,262,Southwest Monsoon
2018-09-20,26.2,17.9,21.6,7.3,18.2,22.7,76.54,970.0,5.8949,2018,9,20,263,Southwest Monsoon
2018-09-21,26.0,18.6,21.8,6.4,18.0,23.2,78.94,970.0,5.4012,2018,9,21,264,Southwest Monsoon
2018-09-22,28.6,16.7,22.6,0.0,18.3,23.6,67.34,970.0,6.6199,2018,9,22,265,Southwest Monsoon
2018-09-23,28.0,19.0,23.0,13.7,12.2,25.5,75.87,970.0,5.256,2018,9,23,266,Southwest Monsoon
2018-09-24,26.7,19.6,22.4,26.7,11.3,25.5,82.35,970.0,5.4053,2018,9,24,267,Southwest Monsoon
2018-09-25,27.5,19.0,22.7,18.9,14.3,25.9,77.37,970.0,5.9227,2018,9,25,268,Southwest Monsoon
2018-09-26,28.2,18.5,22.7,11.0,14.6,25.7,79.58,970.0,5.5807,2018,9,26,269,Southwest Monsoon
2018-09-27,28.6,19.1,23.5,2.1,11.0,26.2,75.41,970.0,5.0897,2018,9,27,270,Southwest Monsoon
2018-09-28,28.3,20.0,23.3,8.5,13.0,26.2,78.52,970.0,5.3191,2018,9,28,271,Southwest Monsoon
2018-09-29,28.2,19.6,23.5,4.9,10.7,26.4,74.97,970.0,5.3138,2018,9,29,272,Southwest Monsoon
2018-09-30,28.6,20.0,23.9,1.3,10.6,26.9,72.01,970.0,6.168,2018,9,30,273,Southwest Monsoon
2018-10-01,28.1,20.8,23.9,0.5,14.3,26.3,72.35,970.0,6.3941,2018,10,1,274,Post-Monsoon
2018-10-02,28.1,20.1,23.5,0.8,15.3,25.9,71.94,970.0,5.8838,2018,10,2,275,Post-Monsoon
2018-10-03,28.5,20.6,23.7,1.5,16.0,26.1,75.13,970.0,6.1577,2018,10,3,276,Post-Monsoon
2018-10-04,27.0,20.4,22.7,3.7,21.0,24.6,79.07,970.0,2.8375,2018,10,4,277,Post-Monsoon
2018-10-05,26.7,20.5,22.3,4.6,22.8,23.9,82.44,970.0,3.7452,2018,10,5,278,Post-Monsoon
2018-10-06,26.0,20.0,22.2,5.5,23.0,24.0,82.04,970.0,3.3917,2018,10,6,279,Post-Monsoon
2018-10-07,27.5,19.5,23.1,1.3,15.1,25.0,76.06,970.0,6.3317,2018,10,7,280,Post-Monsoon
2018-10-08,27.5,19.9,22.6,19.1,12.8,25.1,70.86,970.0,5.2344,2018,10,8,281,Post-Monsoon
2018-10-09,27.7,19.0,23.0,0.5,9.9,25.5,73.44,970.0,5.329,2018,10,9,282,Post-Monsoon
2018-10-10,27.6,18.6,22.7,0.0,18.4,24.1,62.06,970.0,5.7612,2018,10,10,283,Post-Monsoon
2018-10-11,29.1,17.9,23.1,0.0,16.3,24.0,50.49,970.0,5.8375,2018,10,11,284,Post-Monsoon
2018-10-12,29.0,19.2,24.0,0.0,12.6,25.4,66.05,970.0,5.8747,2018,10,12,285,Post-Monsoon
2018-10-13,29.1,18.3,23.9,0.0,11.4,25.4,59.17,970.0,5.8375,2018,10,13,286,Post-Monsoon
2018-10-14,28.6,19.5,23.4,8.4,10.8,26.2,74.67,970.0,4.3368,2018,10,14,287,Post-Monsoon
2018-10-15,26.9,19.8,22.4,11.7,16.6,25.4,79.33,970.0,4.6176,2018,10,15,288,Post-Monsoon
2018-10-16,27.2,19.3,22.3,11.3,12.5,24.9,79.63,970.0,4.8437,2018,10,16,289,Post-Monsoon
2018-10-17,26.9,19.5,22.0,10.7,11.4,24.8,83.48,970.0,5.1281,2018,10,17,290,Post-Monsoon
2018-10-18,26.0,17.9,21.9,1.9,9.7,24.8,78.33,970.0,5.1994,2018,10,18,291,Post-Monsoon
2018-10-19,26.7,19.0,22.2,1.4,17.4,24.2,76.3,970.0,4.3987,2018,10,19,292,Post-Monsoon
2018-10-20,27.2,19.3,22.6,0.0,12.1,23.6,65.69,970.0,5.7953,2018,10,20,293,Post-Monsoon
2018-10-21,27.2,18.1,22.0,3.6,15.9,23.2,68.88,970.0,4.4678,2018,10,21,294,Post-Monsoon
2018-10-22,27.7,17.4,22.1,0.0,17.5,22.2,61.35,970.0,6.4769,2018,10,22,295,Post-Monsoon
2018-10-23,28.2,16.1,22.1,0.0,16.9,22.1,61.66,970.0,6.0938,2018,10,23,296,Post-Monsoon
2018-10-24,28.5,16.9,22.3,0.0,18.1,21.7,64.41,970.0,6.4013,2018,10,24,297,Post-Monsoon
2018-10-25,28.8,16.6,22.5,0.0,20.1,22.2,64.74,970.0,5.724,2018,10,25,298,Post-Monsoon
2018-10-26,29.0,17.5,22.7,0.0,19.8,22.5,66.57,970.0,5.8932,2018,10,26,299,Post-Monsoon
2018-10-27,28.8,17.3,22.6,0.0,20.8,21.5,61.97,970.0,6.2885,2018,10,27,300,Post-Monsoon
2018-10-28,29.0,16.9,22.1,0.0,19.1,20.7,60.78,970.0,6.457,2018,10,28,301,Post-Monsoon
2018-10-29,28.7,16.1,21.8,0.0,18.7,20.4,49.63,970.0,6.3142,2018,10,29,302,Post-Monsoon
2018-10-30,29.4,15.9,22.5,0.0,14.8,21.8,52.88,970.0,6.4087,2018,10,30,303,Post-Monsoon
2018-10-31,30.8,17.8,24.0,0.0,13.8,24.8,69.78,970.0,5.5445,2018,10,31,304,Post-Monsoon
2018-11-01,28.8,18.6,23.3,0.2,19.5,23.9,73.04,970.0,4.2883,2018,11,1,305,Post-Monsoon
2018-11-02,28.0,19.6,22.3,3.7,18.2,23.8,77.86,970.0,3.9396,2018,11,2,306,Post-Monsoon
2018-11-03,27.9,19.8,22.1,1.2,20.3,23.4,76.73,970.0,3.7205,2018,11,3,307,Post-Monsoon
2018-11-04,27.9,18.9,22.5,0.7,20.9,23.6,72.03,970.0,4.7827,2018,11,4,308,Post-Monsoon
2018-11-05,28.8,19.9,23.5,0.0,17.7,24.4,65.66,970.0,6.0058,2018,11,5,309,Post-Monsoon
2018-11-06,28.2,19.0,23.2,0.0,16.8,23.9,68.37,970.0,5.2246,2018,11,6,310,Post-Monsoon
2018-11-07,29.2,18.2,22.7,0.0,19.6,22.3,58.65,970.0,5.9035,2018,11,7,311,Post-Monsoon
2018-11-08,29.9,15.4,22.3,0.0,15.3,21.4,59.15,970.0,4.9493,2018,11,8,312,Post-Monsoon
2018-11-09,29.2,17.9,22.6,0.0,15.6,22.8,62.15,970.0,6.0799,2018,11,9,313,Post-Monsoon
2018-11-10,29.7,17.0,22.7,0.0,14.5,22.4,61.87,970.0,6.0466,2018,11,10,314,Post-Monsoon
2018-11-11,29.5,17.4,22.4,0.0,12.2,22.0,60.55,970.0,5.5546,2018,11,11,315,Post-Monsoon
2018-11-12,29.7,16.5,22.5,0.0,13.2,21.7,52.5,970.0,5.1691,2018,11,12,316,Post-Monsoon
2018-11-13,29.5,15.4,22.1,0.0,12.4,21.1,40.71,970.0,5.6292,2018,11,13,317,Post-Monsoon
2018-11-14,29.4,14.6,22.3,0.0,10.2,21.0,37.35,970.0,6.3103,2018,11,14,318,Post-Monsoon
2018-11-15,29.0,16.4,22.2,0.2,22.1,21.8,61.92,970.0,4.6843,2018,11,15,319,Post-Monsoon
2018-11-16,27.4,19.6,22.2,0.9,32.4,22.4,78.38,970.0,2.9585,2018,11,16,320,Post-Monsoon
2018-11-17,29.9,18.6,23.3,0.0,17.6,24.1,71.72,970.0,5.369,2018,11,17,321,Post-Monsoon
2018-11-18,29.2,20.4,23.7,1.9,15.0,25.6,70.78,970.0,4.7995,2018,11,18,322,Post-Monsoon
2018-11-19,27.5,20.0,23.4,1.0,17.4,24.5,66.15,970.0,4.4676,2018,11,19,323,Post-Monsoon
2018-11-20,29.4,19.0,23.6,0.0,20.0,23.9,66.14,970.0,5.3782,2018,11,20,324,Post-Monsoon
2018-11-21,27.0,18.2,21.3,0.9,23.2,20.8,78.8,970.0,3.2318,2018,11,21,325,Post-Monsoon
2018-11-22,24.0,19.3,20.9,7.3,25.1,21.6,81.47,970.0,1.9723,2018,11,22,326,Post-Monsoon
2018-11-23,25.4,19.7,21.2,8.3,20.9,22.5,81.55,970.0,2.5858,2018,11,23,327,Post-Monsoon
2018-11-24,27.0,18.7,22.0,0.0,17.5,23.0,70.01,970.0,4.2754,2018,11,24,328,Post-Monsoon
2018-11-25,26.9,18.4,22.3,0.0,13.8,23.3,67.52,970.0,4.3306,2018,11,25,329,Post-Monsoon
2018-11-26,27.0,16.2,21.0,0.0,13.9,21.4,64.59,970.0,4.9992,2018,11,26,330,Post-Monsoon
2018-11-27,25.5,14.9,19.6,0.0,16.3,19.0,63.92,970.0,5.7166,2018,11,27,331,Post-Monsoon
2018-11-28,26.2,14.2,19.9,0.0,16.7,19.7,67.27,970.0,5.8183,2018,11,28,332,Post-Monsoon
2018-11-29,24.5,17.5,21.0,0.8,18.6,21.5,71.51,970.0,3.5244,2018,11,29,333,Post-Monsoon
2018-11-30,27.4,17.6,22.0,0.0,13.3,22.3,67.0,970.0,4.8938,2018,11,30,334,Post-Monsoon
2018-12-01,26.8,17.0,21.3,0.0,15.8,21.2,64.51,970.0,4.9046,2018,12,1,335,Winter
2018-12-02,26.8,15.2,20.6,0.0,17.9,20.3,65.63,970.0,5.7739,2018,12,2,336,Winter
2018-12-03,27.3,17.0,21.5,0.0,19.2,21.3,65.92,970.0,4.6586,2018,12,3,337,Winter
2018-12-04,27.5,17.8,22.1,0.2,22.0,22.6,82.9,970.0,2.9578,2018,12,4,338,Winter
2018-12-05,28.6,19.2,22.8,0.8,18.1,23.9,76.96,970.0,4.5079,2018,12,5,339,Winter
2018-12-06,28.1,19.5,22.8,1.0,14.5,24.1,66.24,970.0,4.6361,2018,12,6,340,Winter
2018-12-07,28.1,18.1,22.4,0.0,15.5,23.0,65.33,970.0,4.4266,2018,12,7,341,Winter
2018-12-08,28.8,18.0,22.4,0.0,17.3,22.7,67.43,970.0,4.7419,2018,12,8,342,Winter
2018-12-09,28.8,17.4,22.6,0.0,17.1,22.6,63.51,970.0,5.3465,2018,12,9,343,Winter
2018-12-10,29.2,18.1,22.7,0.0,13.1,23.1,63.67,970.0,4.6375,2018,12,10,344,Winter
2018-12-11,28.1,16.2,22.5,0.1,13.9,23.5,62.18,970.0,4.2948,2018,12,11,345,Winter
2018-12-12,29.0,19.1,23.3,0.0,13.7,24.2,61.74,970.0,4.3666,2018,12,12,346,Winter
2018-12-13,27.8,18.3,22.7,0.2,15.9,23.6,62.48,970.0,3.6838,2018,12,13,347,Winter
2018-12-14,28.5,17.4,22.6,0.0,18.1,22.0,57.02,970.0,4.9058,2018,12,14,348,Winter
2018-12-15,27.2,16.7,21.5,0.0,21.7,20.4,62.83,970.0,5.0981,2018,12,15,349,Winter
2018-12-16,24.8,15.9,19.9,0.0,21.2,18.4,62.34,970.0,4.002,2018,12,16,350,Winter
2018-12-17,28.3,14.9,20.7,0.0,17.7,19.3,53.66,970.0,4.0342,2018,12,17,351,Winter
2018-12-18,27.6,14.9,20.9,0.0,14.6,19.5,41.97,970.0,5.6354,2018,12,18,352,Winter
2018-12-19,27.5,14.6,20.7,0.0,14.8,20.5,62.05,970.0,4.1702,2018,12,19,353,Winter
2018-12-20,28.0,16.1,21.8,0.0,16.6,21.4,60.99,970.0,4.8859,2018,12,20,354,Winter
2018-12-21,26.4,16.5,21.7,0.3,14.4,21.9,61.32,970.0,4.4045,2018,12,21,355,Winter
2018-12-22,28.4,18.1,22.7,0.0,15.6,23.1,61.12,970.0,4.5655,2018,12,22,356,Winter
2018-12-23,28.2,18.6,22.3,0.2,20.2,22.9,63.69,970.0,4.003,2018,12,23,357,Winter
2018-12-24,29.0,17.9,22.8,0.0,18.1,23.2,59.08,970.0,4.2362,2018,12,24,358,Winter
2018-12-25,28.6,17.1,22.7,0.0,14.3,22.8,56.54,970.0,5.1103,2018,12,25,359,Winter
2018-12-26,29.4,17.0,22.9,0.0,13.8,23.0,54.42,970.0,5.5039,2018,12,26,360,Winter
2018-12-27,28.6,18.2,23.2,0.4,14.6,24.0,54.58,970.0,4.5962,2018,12,27,361,Winter
2018-12-28,25.8,18.4,22.0,1.5,11.6,23.2,57.72,970.0,4.1266,2018,12,28,362,Winter
2018-12-29,24.8,17.8,20.6,1.8,17.7,21.1,56.31,970.0,3.5983,2018,12,29,363,Winter
2018-12-30,27.2,16.1,21.0,0.0,17.5,20.0,57.29,970.0,4.1731,2018,12,30,364,Winter
2018-12-31,26.5,15.9,20.1,0.0,17.4,19.1,52.87,970.0,5.3292,2018,12,31,365,Winter
2019-01-01,27.0,12.8,19.0,0.0,14.4,16.9,47.59,970.0,6.0528,2019,1,1,1,Winter
2019-01-02,26.9,11.8,18.7,0.0,18.9,16.4,49.99,970.0,6.0701,2019,1,2,2,Winter
2019-01-03,27.8,12.1,19.5,0.0,18.3,17.3,49.04,970.0,6.012,2019,1,3,3,Winter
2019-01-04,27.5,12.7,19.7,0.0,20.4,17.5,51.83,970.0,6.0348,2019,1,4,4,Winter
2019-01-05,27.1,12.4,19.2,0.0,14.5,17.8,52.66,970.0,6.1406,2019,1,5,5,Winter
2019-01-06,27.6,13.2,19.6,0.0,13.6,18.5,52.72,970.0,5.8553,2019,1,6,6,Winter
2019-01-07,27.5,13.6,19.8,0.0,13.7,18.7,51.33,970.0,5.9726,2019,1,7,7,Winter
2019-01-08,28.3,14.6,20.7,0.0,18.1,18.8,45.71,970.0,5.9674,2019,1,8,8,Winter
2019-01-09,29.0,13.5,20.8,0.0,15.2,18.5,45.27,970.0,6.0674,2019,1,9,9,Winter
2019-01-10,29.0,13.4,20.6,0.0,15.1,18.6,49.96,970.0,6.036,2019,1,10,10,Winter
2019-01-11,28.7,14.6,20.7,0.0,17.6,19.6,51.42,970.0,5.9666,2019,1,11,11,Winter
2019-01-12,28.3,15.1,20.8,0.0,16.3,19.8,53.2,970.0,5.2538,2019,1,12,12,Winter
2019-01-13,28.8,14.2,20.8,0.0,17.1,19.5,46.41,970.0,5.8834,2019,1,13,13,Winter
2019-01-14,28.5,14.4,20.7,0.0,16.2,19.1,46.86,970.0,5.8483,2019,1,14,14,Winter
2019-01-15,28.3,13.2,20.1,0.0,18.5,17.3,40.55,970.0,5.4348,2019,1,15,15,Winter
2019-01-16,28.3,13.9,20.5,0.0,16.1,18.4,49.88,970.0,6.1013,2019,1,16,16,Winter
2019-01-17,28.3,14.1,20.5,0.0,17.6,19.2,54.83,970.0,5.665,2019,1,17,17,Winter
